instrument_id,date,close,source
lidr.us,NaT,1.84,stooq:us
lidrw.us,NaT,0.0315,stooq:us
lien.us,NaT,9.16,stooq:us
lif.us,NaT,38.81,stooq:us
life.us,NaT,10.12,stooq:us
lila.us,NaT,8.4,stooq:us
lilak.us,NaT,8.51,stooq:us
limn.us,NaT,0.1896,stooq:us
limnw.us,NaT,0.04,stooq:us
lin.us,NaT,495.5,stooq:us
linc.us,NaT,40.91,stooq:us
lind.us,NaT,17.03,stooq:us
line.us,NaT,32.19,stooq:us
link.us,NaT,2.9932,stooq:us
lint.us,NaT,32.13,stooq:us
liqt.us,NaT,1.94,stooq:us
lite.us,NaT,725.8858,stooq:us
lits.us,NaT,1.05,stooq:us
live.us,NaT,13.12,stooq:us
livn.us,NaT,62.04,stooq:us
lixt.us,NaT,3.04,stooq:us
lkfn.us,NaT,56.76,stooq:us
lkq.us,NaT,28.91,stooq:us
lksp.us,NaT,10.05,stooq:us
lkspr.us,NaT,1.3,stooq:us
lkspu.us,NaT,10.12,stooq:us
llyva.us,NaT,86.4,stooq:us
llyvk.us,NaT,88.69,stooq:us
llyz.us,NaT,8.73,stooq:us
lmat.us,NaT,105.8,stooq:us
lmb.us,NaT,81.1,stooq:us
lmfa.us,NaT,0.2934,stooq:us
lmnr.us,NaT,13.72,stooq:us
lmnx.us,NaT,16.73,stooq:us
lmri.us,NaT,8.12,stooq:us
lnai.us,NaT,0.3918,stooq:us
lnkb.us,NaT,8.27,stooq:us
lnks.us,NaT,0.0178,stooq:us
lnsr.us,NaT,6.2,stooq:us
lnt.us,NaT,71.51,stooq:us
lnth.us,NaT,74.44,stooq:us
lnza.us,NaT,17.33,stooq:us
lnzaw.us,NaT,0.012,stooq:us
loan.us,NaT,4.45,stooq:us
lobo.us,NaT,0.4307,stooq:us
loco.us,NaT,13.94,stooq:us
logi.us,NaT,90.76,stooq:us
lokv.us,NaT,10.38,stooq:us
lokvu.us,NaT,11.0,stooq:us
lokvw.us,NaT,1.42,stooq:us
lona.us,NaT,8.97,stooq:us
loop.us,NaT,1.34,stooq:us
lope.us,NaT,167.28,stooq:us
lot.us,NaT,1.12,stooq:us
loti.us,NaT,25.44,stooq:us
lotww.us,NaT,0.051,stooq:us
love.us,NaT,13.71,stooq:us
lpaa.us,NaT,10.71,stooq:us
lpaau.us,NaT,10.94,stooq:us
lpaaw.us,NaT,0.14,stooq:us
lpbb.us,NaT,10.62,stooq:us
lpbbu.us,NaT,10.63,stooq:us
lpbbw.us,NaT,0.1102,stooq:us
lpcn.us,NaT,7.17,stooq:us
lpcv.us,NaT,9.92,stooq:us
lpcvu.us,NaT,10.0,stooq:us
lpcvw.us,NaT,0.23,stooq:us
lpla.us,NaT,296.27,stooq:us
lpro.us,NaT,1.23,stooq:us
lpsn.us,NaT,2.6,stooq:us
lpth.us,NaT,9.81,stooq:us
lqda.us,NaT,35.23,stooq:us
lqdt.us,NaT,29.49,stooq:us
lrcx.us,NaT,215.93,stooq:us
lre.us,NaT,1.3001,stooq:us
lrhc.us,NaT,0.55,stooq:us
lrmr.us,NaT,4.58,stooq:us
lsak.us,NaT,4.91,stooq:us
lsbk.us,NaT,15.03,stooq:us
lscc.us,NaT,90.96,stooq:us
lse.us,NaT,4.64,stooq:us
lsh.us,NaT,0.6914,stooq:us
lsta.us,NaT,5.04,stooq:us
lstr.us,NaT,156.76,stooq:us
ltbr.us,NaT,10.7,stooq:us
ltcc.us,NaT,13.16,stooq:us
ltrn.us,NaT,1.27,stooq:us
ltrx.us,NaT,5.42,stooq:us
ltryw.us,NaT,0.0072,stooq:us
lucd.us,NaT,1.102,stooq:us
lucy.us,NaT,1.1,stooq:us
lulg.us,NaT,11.2,stooq:us
lulu.us,NaT,145.92,stooq:us
lung.us,NaT,1.16,stooq:us
lunr.us,NaT,18.055,stooq:us
lvig.us,NaT,98.35,stooq:us
lvlu.us,NaT,12.67,stooq:us
lvo.us,NaT,4.84,stooq:us
lwac.us,NaT,10.13,stooq:us
lwacu.us,NaT,10.21,stooq:us
lwacw.us,NaT,0.2401,stooq:us
lway.us,NaT,18.35,stooq:us
lwlg.us,NaT,7.32,stooq:us
lx.us,NaT,2.08,stooq:us
lxeh.us,NaT,0.208,stooq:us
lxeo.us,NaT,5.41,stooq:us
lxrx.us,NaT,1.65,stooq:us
lyel.us,NaT,20.0,stooq:us
lyft.us,NaT,12.82,stooq:us
lyra.us,NaT,0.4902,stooq:us
lyts.us,NaT,18.25,stooq:us
lz.us,NaT,5.54,stooq:us
lzmh.us,NaT,1.57,stooq:us
maas.us,NaT,5.31,stooq:us
maay.us,NaT,7.76,stooq:us
maci.us,NaT,10.79,stooq:us
maciu.us,NaT,10.79,stooq:us
maciw.us,NaT,0.1376,stooq:us
magh.us,NaT,6.2,stooq:us
mako.us,NaT,6.14,stooq:us
mama.us,NaT,15.125,stooq:us
mamk.us,NaT,12.41,stooq:us
mamo.us,NaT,1.0,stooq:us
manh.us,NaT,128.37,stooq:us
maps.us,NaT,0.615,stooq:us
mapsw.us,NaT,0.0039,stooq:us
mar.us,NaT,320.0,stooq:us
mara.us,NaT,8.165,stooq:us
marps.us,NaT,5.68,stooq:us
masi.us,NaT,177.15,stooq:us
mask.us,NaT,1.37,stooq:us
mass.us,NaT,5.81,stooq:us
mat.us,NaT,14.37,stooq:us
mate.us,NaT,25.23,stooq:us
math.us,NaT,1.11,stooq:us
matw.us,NaT,25.26,stooq:us
maxn.us,NaT,1.52,stooq:us
mays.us,NaT,40.44,stooq:us
maze.us,NaT,30.37,stooq:us
mb.us,NaT,6.09,stooq:us
mbai.us,NaT,1.62,stooq:us
mbav.us,NaT,10.81,stooq:us
mbavu.us,NaT,10.8,stooq:us
mbavw.us,NaT,0.29,stooq:us
mbbc.us,NaT,13.75,stooq:us
mbcn.us,NaT,34.56,stooq:us
mbin.us,NaT,42.38,stooq:us
mbinl.us,NaT,24.04,stooq:us
mbinm.us,NaT,24.83,stooq:us
mbinn.us,NaT,19.67,stooq:us
mbio.us,NaT,0.72,stooq:us
mbly.us,NaT,6.815,stooq:us
mbnko.us,NaT,25.0238,stooq:us
mbot.us,NaT,2.41,stooq:us
mbrx.us,NaT,2.38,stooq:us
mbuu.us,NaT,26.4,stooq:us
mbvi.us,NaT,10.05,stooq:us
mbviu.us,NaT,10.15,stooq:us
mbviw.us,NaT,0.34505,stooq:us
mbwm.us,NaT,49.61,stooq:us
mbx.us,NaT,28.5,stooq:us
mcbs.us,NaT,28.58,stooq:us
mcft.us,NaT,21.04,stooq:us
mcga.us,NaT,10.11,stooq:us
mcgau.us,NaT,10.21,stooq:us
mcgaw.us,NaT,0.388,stooq:us
mchb.us,NaT,14.53,stooq:us
mchp.us,NaT,62.41,stooq:us
mchpp.us,NaT,55.38,stooq:us
mchx.us,NaT,1.505,stooq:us
mcrb.us,NaT,8.98,stooq:us
mcri.us,NaT,94.9,stooq:us
mcta.us,NaT,28.35,stooq:us
mcw.us,NaT,6.98,stooq:us
mdai.us,NaT,1.51,stooq:us
mdaiw.us,NaT,0.535,stooq:us
mdb.us,NaT,234.83,stooq:us
mdbh.us,NaT,2.9323,stooq:us
mdcx.us,NaT,0.399,stooq:us
mdcxw.us,NaT,0.9499,stooq:us
mdgl.us,NaT,511.0,stooq:us
mdia.us,NaT,0.650826,stooq:us
mdln.us,NaT,41.41,stooq:us
mdlz.us,NaT,58.56,stooq:us
mdrr.us,NaT,11.3321,stooq:us
mdwd.us,NaT,15.04,stooq:us
mdxg.us,NaT,3.83,stooq:us
mdxh.us,NaT,2.48,stooq:us
medp.us,NaT,455.87,stooq:us
megl.us,NaT,1.03,stooq:us
meha.us,NaT,0.155,stooq:us
meli.us,NaT,1603.15,stooq:us
mema.us,NaT,26.005,stooq:us
mens.us,NaT,1.95,stooq:us
meoh.us,NaT,64.81,stooq:us
merc.us,NaT,1.35,stooq:us
mesh.us,NaT,9.89,stooq:us
meshu.us,NaT,9.96,stooq:us
meshw.us,NaT,0.251,stooq:us
meso.us,NaT,14.73,stooq:us
meta.us,NaT,536.38,stooq:us
metc.us,NaT,15.475,stooq:us
metcb.us,NaT,10.25,stooq:us
metci.us,NaT,25.14,stooq:us
metcz.us,NaT,25.23,stooq:us
metl.us,NaT,26.165,stooq:us
mevo.us,NaT,9.85,stooq:us
mevou.us,NaT,10.01,stooq:us
mevow.us,NaT,0.33,stooq:us
mfi.us,NaT,10.2,stooq:us
mfic.us,NaT,10.79,stooq:us
mficl.us,NaT,25.2,stooq:us
mfig.us,NaT,17.8,stooq:us
mfin.us,NaT,8.08,stooq:us
mfmo.us,NaT,18.17,stooq:us
mfvl.us,NaT,19.71,stooq:us
mgee.us,NaT,76.6,stooq:us
mgih.us,NaT,1.36,stooq:us
mgn.us,NaT,0.1477,stooq:us
mgni.us,NaT,11.715,stooq:us
mgnx.us,NaT,2.95,stooq:us
mgpi.us,NaT,18.61,stooq:us
mgrc.us,NaT,110.8,stooq:us
mgrt.us,NaT,7.94,stooq:us
mgrx.us,NaT,0.4477,stooq:us
mgtx.us,NaT,7.4,stooq:us
mgx.us,NaT,1.265,stooq:us
mgyr.us,NaT,17.58,stooq:us
midd.us,NaT,129.78,stooq:us
migi.us,NaT,2.0,stooq:us
mimi.us,NaT,0.26,stooq:us
mind.us,NaT,8.81,stooq:us
mira.us,NaT,1.03,stooq:us
mirm.us,NaT,88.7,stooq:us
mist.us,NaT,1.03,stooq:us
mitk.us,NaT,13.25,stooq:us
mkdw.us,NaT,5.5,stooq:us
mkdww.us,NaT,0.0143,stooq:us
mkly.us,NaT,10.03,stooq:us
mklyr.us,NaT,0.1096,stooq:us
mklyu.us,NaT,10.13,stooq:us
mksi.us,NaT,227.97,stooq:us
mktw.us,NaT,19.7,stooq:us
mktx.us,NaT,165.17,stooq:us
mkzr.us,NaT,3.62,stooq:us
mlaa.us,NaT,9.845,stooq:us
mlaau.us,NaT,9.95,stooq:us
mlaaw.us,NaT,0.1901,stooq:us
mlab.us,NaT,82.42,stooq:us
mlac.us,NaT,10.53,stooq:us
mlacr.us,NaT,0.2196,stooq:us
mlacu.us,NaT,10.73,stooq:us
mlci.us,NaT,3.47,stooq:us
mlcil.us,NaT,22.965,stooq:us
mlco.us,NaT,5.53,stooq:us
mlec.us,NaT,6.8,stooq:us
mlecw.us,NaT,0.025,stooq:us
mlgo.us,NaT,3.15,stooq:us
mlkn.us,NaT,15.14,stooq:us
mltx.us,NaT,17.26,stooq:us
mlys.us,NaT,23.79,stooq:us
mmed.us,NaT,14.3,stooq:us
mmlp.us,NaT,2.47,stooq:us
mmsi.us,NaT,68.64,stooq:us
mmtx.us,NaT,9.99,stooq:us
mmtxu.us,NaT,10.15,stooq:us
mmtxw.us,NaT,0.12,stooq:us
mmyt.us,NaT,35.82,stooq:us
mndo.us,NaT,1.1626,stooq:us
mndr.us,NaT,0.8726,stooq:us
mndy.us,NaT,67.01,stooq:us
mnkd.us,NaT,2.31,stooq:us
mnov.us,NaT,1.36,stooq:us
mnpr.us,NaT,54.15,stooq:us
mnro.us,NaT,15.59,stooq:us
mnsb.us,NaT,22.15,stooq:us
mnsbp.us,NaT,24.98,stooq:us
mnst.us,NaT,72.05,stooq:us
mntk.us,NaT,1.21,stooq:us
mnts.us,NaT,4.23,stooq:us
mntsw.us,NaT,0.018,stooq:us
mnvt.us,NaT,23.265,stooq:us
mny.us,NaT,1.36,stooq:us
mnyww.us,NaT,0.0711,stooq:us
mnzl.us,NaT,48.99,stooq:us
mob.us,NaT,4.9,stooq:us
mobbw.us,NaT,1.96,stooq:us
mobx.us,NaT,0.3708,stooq:us
mobxw.us,NaT,0.125,stooq:us
modd.us,NaT,0.168,stooq:us
moln.us,NaT,3.99,stooq:us
momo.us,NaT,5.75,stooq:us
morn.us,NaT,156.81,stooq:us
move.us,NaT,19.25,stooq:us
mpaa.us,NaT,10.96,stooq:us
mpb.us,NaT,31.59,stooq:us
mpg.us,NaT,6.2704,stooq:us
mplt.us,NaT,18.22,stooq:us
mpwr.us,NaT,1057.91,stooq:us
mq.us,NaT,4.01,stooq:us
mram.us,NaT,8.94,stooq:us
mrbk.us,NaT,19.0,stooq:us
mrcc.us,NaT,4.53,stooq:us
mrcy.us,NaT,72.54,stooq:us
mrdn.us,NaT,7.02,stooq:us
mreo.us,NaT,0.325,stooq:us
mrkr.us,NaT,1.32,stooq:us
mrln.us,NaT,10.19,stooq:us
mrm.us,NaT,1.07,stooq:us
mrna.us,NaT,49.675,stooq:us
mrno.us,NaT,0.4607,stooq:us
mrnow.us,NaT,0.0506,stooq:us
mrtn.us,NaT,12.96,stooq:us
mrvi.us,NaT,2.87,stooq:us
mrvl.us,NaT,95.12,stooq:us
mrvu.us,NaT,32.38,stooq:us
mrx.us,NaT,43.38,stooq:us
msai.us,NaT,0.23,stooq:us
msaiw.us,NaT,0.04,stooq:us
msbi.us,NaT,21.97,stooq:us
msbip.us,NaT,25.0,stooq:us
msex.us,NaT,52.4,stooq:us
msft.us,NaT,361.895,stooq:us
msgm.us,NaT,4.01,stooq:us
msgy.us,NaT,0.45,stooq:us
msle.us,NaT,6.21,stooq:us
mss.us,NaT,0.138,stooq:us
mstr.us,NaT,129.55,stooq:us
msw.us,NaT,0.92,stooq:us
mtc.us,NaT,6.0,stooq:us
mtch.us,NaT,30.095,stooq:us
mtek.us,NaT,1.215,stooq:us
mtekw.us,NaT,0.1755,stooq:us
mten.us,NaT,1.29,stooq:us
mtex.us,NaT,6.25,stooq:us
mtls.us,NaT,4.91,stooq:us
mtrx.us,NaT,11.53,stooq:us
mtsi.us,NaT,225.46,stooq:us
mtva.us,NaT,1.22,stooq:us
mtyy.us,NaT,4.99,stooq:us
mu.us,NaT,362.66,stooq:us
muze.us,NaT,9.84,stooq:us
muzeu.us,NaT,9.94,stooq:us
muzew.us,NaT,0.245,stooq:us
mvbf.us,NaT,25.04,stooq:us
mvis.us,NaT,0.60325,stooq:us
mvst.us,NaT,1.44,stooq:us
mvstw.us,NaT,0.015,stooq:us
mwh.us,NaT,28.28,stooq:us
mwyn.us,NaT,0.765999,stooq:us
mxct.us,NaT,0.67,stooq:us
mxl.us,NaT,17.26,stooq:us
myco.us,NaT,24.27,stooq:us
myfw.us,NaT,24.79,stooq:us
mygn.us,NaT,4.28,stooq:us
myha.us,NaT,24.92,stooq:us
myhb.us,NaT,24.8589,stooq:us
myhc.us,NaT,24.8,stooq:us
myhd.us,NaT,24.56,stooq:us
myhe.us,NaT,24.55,stooq:us
mymk.us,NaT,24.865,stooq:us
myps.us,NaT,0.4375,stooq:us
mypsw.us,NaT,0.0057,stooq:us
myrg.us,NaT,275.6,stooq:us
myse.us,NaT,1.69,stooq:us
mysew.us,NaT,0.0402,stooq:us
mysz.us,NaT,0.6,stooq:us
mzti.us,NaT,137.9,stooq:us
na.us,NaT,3.06,stooq:us
naas.us,NaT,2.45,stooq:us
nage.us,NaT,4.22,stooq:us
naii.us,NaT,2.7499,stooq:us
naka.us,NaT,0.25,stooq:us
nami.us,NaT,0.71,stooq:us
namm.us,NaT,2.35,stooq:us
nammw.us,NaT,0.1351,stooq:us
nams.us,NaT,30.11,stooq:us
namsw.us,NaT,18.41,stooq:us
nath.us,NaT,100.81,stooq:us
natr.us,NaT,23.69,stooq:us
naut.us,NaT,3.49,stooq:us
navi.us,NaT,8.11,stooq:us
navn.us,NaT,12.32,stooq:us
nb.us,NaT,4.56,stooq:us
nbbk.us,NaT,20.55,stooq:us
nbig.us,NaT,5.84,stooq:us
nbil.us,NaT,10.29,stooq:us
nbis.us,NaT,102.24,stooq:us
nbix.us,NaT,129.48,stooq:us
nbn.us,NaT,109.37,stooq:us
nbp.us,NaT,2.55,stooq:us
nbrg.us,NaT,9.635,stooq:us
nbrgr.us,NaT,0.14,stooq:us
nbrgu.us,NaT,10.05,stooq:us
nbtb.us,NaT,42.01,stooq:us
nbtx.us,NaT,29.68,stooq:us
ncel.us,NaT,2.15,stooq:us
ncew.us,NaT,11.57,stooq:us
nci.us,NaT,5.78,stooq:us
ncmi.us,NaT,3.06,stooq:us
ncna.us,NaT,1.42,stooq:us
ncno.us,NaT,14.03,stooq:us
ncpl.us,NaT,0.3271,stooq:us
ncra.us,NaT,0.1921,stooq:us
ncsm.us,NaT,71.86,stooq:us
nct.us,NaT,0.103,stooq:us
ncty.us,NaT,5.3,stooq:us
ndaq.us,NaT,82.42,stooq:us
ndls.us,NaT,9.2,stooq:us
ndra.us,NaT,4.35,stooq:us
ndsn.us,NaT,262.79,stooq:us
necb.us,NaT,23.57,stooq:us
negg.us,NaT,40.75,stooq:us
nemg.us,NaT,19.13,stooq:us
neo.us,NaT,7.25,stooq:us
neog.us,NaT,8.8,stooq:us
neon.us,NaT,1.29,stooq:us
neov.us,NaT,3.8899,stooq:us
neovw.us,NaT,1.41,stooq:us
neph.us,NaT,2.89,stooq:us
nerv.us,NaT,6.03,stooq:us
nesr.us,NaT,21.91,stooq:us
netg.us,NaT,12.055,stooq:us
neup.us,NaT,4.2813,stooq:us
newt.us,NaT,10.59,stooq:us
newtg.us,NaT,24.9,stooq:us
newth.us,NaT,25.24,stooq:us
newti.us,NaT,25.16,stooq:us
newto.us,NaT,25.0,stooq:us
newtp.us,NaT,23.75,stooq:us
nexm.us,NaT,2.36,stooq:us
nexn.us,NaT,6.61,stooq:us
next.us,NaT,8.37,stooq:us
nfbk.us,NaT,13.52,stooq:us
nfe.us,NaT,0.6102,stooq:us
nflx.us,NaT,92.75,stooq:us
nfrx.us,NaT,26.25,stooq:us
ngen.us,NaT,3.67,stooq:us
ngne.us,NaT,20.11,stooq:us
nhic.us,NaT,10.38,stooq:us
nhicu.us,NaT,10.7,stooq:us
nhicw.us,NaT,0.37,stooq:us
nhpap.us,NaT,19.2,stooq:us
nhpbp.us,NaT,18.73,stooq:us
nhtc.us,NaT,2.84,stooq:us
nice.us,NaT,107.67,stooq:us
niobw.us,NaT,1.45,stooq:us
niog.us,NaT,16.69,stooq:us
nipg.us,NaT,0.65,stooq:us
niu.us,NaT,2.74,stooq:us
nivf.us,NaT,1.98,stooq:us
nivfw.us,NaT,0.0194,stooq:us
nixx.us,NaT,1.16,stooq:us
nixxw.us,NaT,0.03,stooq:us
nklr.us,NaT,4.76,stooq:us
nksh.us,NaT,35.93,stooq:us
nktr.us,NaT,69.05,stooq:us
nktx.us,NaT,2.05,stooq:us
nmfc.us,NaT,7.48,stooq:us
nmfcz.us,NaT,25.3,stooq:us
nmih.us,NaT,37.095,stooq:us
nmp.us,NaT,10.14,stooq:us
nmpar.us,NaT,0.2,stooq:us
nmpau.us,NaT,10.16,stooq:us
nmra.us,NaT,2.15,stooq:us
nmrk.us,NaT,14.41,stooq:us
nmtc.us,NaT,0.75,stooq:us
nn.us,NaT,17.89,stooq:us
nnavw.us,NaT,7.02,stooq:us
nnbr.us,NaT,1.52,stooq:us
nndm.us,NaT,1.7,stooq:us
nne.us,NaT,20.085,stooq:us
nnnn.us,NaT,24.32,stooq:us
nnox.us,NaT,2.24,stooq:us
nodk.us,NaT,12.6,stooq:us
noem.us,NaT,10.37,stooq:us
noemr.us,NaT,0.1421,stooq:us
noemw.us,NaT,0.11,stooq:us
noma.us,NaT,3.8,stooq:us
notv.us,NaT,0.2593,stooq:us
novt.us,NaT,117.7,stooq:us
novtu.us,NaT,53.18,stooq:us
npac.us,NaT,10.26,stooq:us
npacu.us,NaT,10.35,stooq:us
npacw.us,NaT,0.2583,stooq:us
npce.us,NaT,12.84,stooq:us
npt.us,NaT,5.9,stooq:us
nrc.us,NaT,17.13,stooq:us
nrds.us,NaT,10.075,stooq:us
nrim.us,NaT,22.6,stooq:us
nrix.us,NaT,14.77,stooq:us
nrsn.us,NaT,0.7164,stooq:us
nrsnw.us,NaT,0.18,stooq:us
nrxp.us,NaT,2.215,stooq:us
nrxpw.us,NaT,0.0149,stooq:us
nsit.us,NaT,65.82,stooq:us
nspr.us,NaT,1.6,stooq:us
nssc.us,NaT,38.84,stooq:us
nsts.us,NaT,11.6,stooq:us
nsys.us,NaT,12.25,stooq:us
ntap.us,NaT,103.48,stooq:us
ntcl.us,NaT,0.39,stooq:us
ntct.us,NaT,32.12,stooq:us
ntes.us,NaT,110.46,stooq:us
ntgr.us,NaT,21.73,stooq:us
nthi.us,NaT,7.18,stooq:us
ntic.us,NaT,8.89,stooq:us
ntla.us,NaT,12.36,stooq:us
ntnx.us,NaT,37.66,stooq:us
ntra.us,NaT,182.7,stooq:us
ntrb.us,NaT,3.85,stooq:us
ntrbw.us,NaT,1.12,stooq:us
ntrp.us,NaT,2.92,stooq:us
ntrs.us,NaT,136.57,stooq:us
ntrso.us,NaT,18.84,stooq:us
ntsd.us,NaT,37.32,stooq:us
ntsk.us,NaT,7.75,stooq:us
ntwk.us,NaT,3.3379,stooq:us
ntwo.us,NaT,10.511,stooq:us
ntwow.us,NaT,0.18,stooq:us
nuai.us,NaT,4.12,stooq:us
nuaiw.us,NaT,1.63,stooq:us
nucl.us,NaT,6.78,stooq:us
nuclw.us,NaT,1.35,stooq:us
nug.us,NaT,9.9,stooq:us
nugy.us,NaT,17.625,stooq:us
nutx.us,NaT,92.94,stooq:us
nuvl.us,NaT,98.06,stooq:us
nuwe.us,NaT,1.01,stooq:us
nva.us,NaT,5.75,stooq:us
nvaww.us,NaT,29.1,stooq:us
nvax.us,NaT,8.412,stooq:us
nvcr.us,NaT,10.92,stooq:us
nvct.us,NaT,7.58,stooq:us
nvda.us,NaT,168.78,stooq:us
nvec.us,NaT,65.12,stooq:us
nvmi.us,NaT,440.28,stooq:us
nvni.us,NaT,1.18,stooq:us
nvniw.us,NaT,0.0597,stooq:us
nvno.us,NaT,10.249,stooq:us
nvts.us,NaT,8.58,stooq:us
nvve.us,NaT,0.8,stooq:us
nvvew.us,NaT,0.0054,stooq:us
nvx.us,NaT,0.68,stooq:us
nwbi.us,NaT,12.48,stooq:us
nwe.us,NaT,65.77,stooq:us
nwfl.us,NaT,29.28,stooq:us
nwgl.us,NaT,0.717,stooq:us
nwl.us,NaT,3.37,stooq:us
nwpx.us,NaT,76.85,stooq:us
nws.us,NaT,27.97,stooq:us
nwsa.us,NaT,24.32,stooq:us
nwtg.us,NaT,1.47,stooq:us
nxgl.us,NaT,0.6651,stooq:us
nxl.us,NaT,0.379,stooq:us
nxpi.us,NaT,193.45,stooq:us
nxpl.us,NaT,0.454,stooq:us
nxplw.us,NaT,0.036,stooq:us
nxst.us,NaT,208.52,stooq:us
nxt.us,NaT,121.31,stooq:us
nxtc.us,NaT,10.385,stooq:us
nxts.us,NaT,0.637,stooq:us
nxtt.us,NaT,2.17,stooq:us
nxxt.us,NaT,0.44,stooq:us
nyax.us,NaT,53.7,stooq:us
nyxh.us,NaT,2.785,stooq:us
oabi.us,NaT,1.53,stooq:us
oacc.us,NaT,10.58,stooq:us
oaccu.us,NaT,10.68,stooq:us
oaccw.us,NaT,0.75,stooq:us
oaku.us,NaT,12.2,stooq:us
oakur.us,NaT,0.16,stooq:us
oakuw.us,NaT,0.0166,stooq:us
oba.us,NaT,10.14,stooq:us
obai.us,NaT,1.21,stooq:us
obawu.us,NaT,10.2,stooq:us
obaww.us,NaT,0.2,stooq:us
obio.us,NaT,4.25,stooq:us
obt.us,NaT,32.28,stooq:us
obtc.us,NaT,21.805,stooq:us
occ.us,NaT,9.22,stooq:us
occi.us,NaT,2.82,stooq:us
occim.us,NaT,24.925,stooq:us
occin.us,NaT,24.56,stooq:us
occio.us,NaT,25.0549,stooq:us
ocfc.us,NaT,17.6,stooq:us
ocg.us,NaT,0.5997,stooq:us
ocgn.us,NaT,1.84,stooq:us
ocs.us,NaT,26.81,stooq:us
ocsl.us,NaT,10.96,stooq:us
ocul.us,NaT,7.56,stooq:us
odd.us,NaT,13.15,stooq:us
odfl.us,NaT,189.46,stooq:us
odvwz.us,NaT,0.2125,stooq:us
odys.us,NaT,6.74,stooq:us
oesx.us,NaT,9.25,stooq:us
ofal.us,NaT,0.451,stooq:us
ofix.us,NaT,11.52,stooq:us
oflx.us,NaT,30.02,stooq:us
ofs.us,NaT,3.19,stooq:us
ofssh.us,NaT,23.89,stooq:us
ofsso.us,NaT,26.44,stooq:us
ogi.us,NaT,1.33,stooq:us
oim.us,NaT,10.03,stooq:us
oimau.us,NaT,10.1213,stooq:us
oimaw.us,NaT,0.65,stooq:us
oio.us,NaT,3.0,stooq:us
oioww.us,NaT,0.09,stooq:us
okta.us,NaT,74.44,stooq:us
oktg.us,NaT,10.4,stooq:us
okur.us,NaT,3.94,stooq:us
okyo.us,NaT,1.49,stooq:us
olb.us,NaT,0.5265,stooq:us
oled.us,NaT,89.07,stooq:us
olli.us,NaT,90.19,stooq:us
olma.us,NaT,13.45,stooq:us
olox.us,NaT,0.99,stooq:us
olpx.us,NaT,2.015,stooq:us
om.us,NaT,3.63,stooq:us
omab.us,NaT,113.84,stooq:us
omcc.us,NaT,4.47,stooq:us
omcl.us,NaT,32.92,stooq:us
omda.us,NaT,12.06,stooq:us
omer.us,NaT,9.94,stooq:us
omex.us,NaT,0.8373,stooq:us
omh.us,NaT,1.25,stooq:us
omse.us,NaT,4.51,stooq:us
on.us,NaT,58.62,stooq:us
onb.us,NaT,21.555,stooq:us
onbpo.us,NaT,24.92,stooq:us
onbpp.us,NaT,24.97,stooq:us
onc.us,NaT,283.81,stooq:us
onch.us,NaT,10.15,stooq:us
onchu.us,NaT,10.25,stooq:us
onchw.us,NaT,0.43,stooq:us
onco.us,NaT,1.455,stooq:us
oncy.us,NaT,0.8454,stooq:us
ondg.us,NaT,5.15,stooq:us
onds.us,NaT,8.81,stooq:us
oneg.us,NaT,2.1,stooq:us
onew.us,NaT,8.76,stooq:us
onfo.us,NaT,0.6832,stooq:us
onfow.us,NaT,0.0523,stooq:us
onmd.us,NaT,0.89,stooq:us
onmdw.us,NaT,0.0532,stooq:us
opal.us,NaT,2.28,stooq:us
opbk.us,NaT,13.27,stooq:us
opch.us,NaT,27.51,stooq:us
opeg.us,NaT,5.26,stooq:us
open.us,NaT,4.425,stooq:us
openl.us,NaT,0.2611,stooq:us
openw.us,NaT,0.5793,stooq:us
openz.us,NaT,0.248,stooq:us
opk.us,NaT,1.13,stooq:us
opra.us,NaT,13.535,stooq:us
oprt.us,NaT,4.47,stooq:us
oprx.us,NaT,6.67,stooq:us
optx.us,NaT,7.41,stooq:us
optxw.us,NaT,1.2001,stooq:us
opxs.us,NaT,12.76,stooq:us
orbs.us,NaT,1.025,stooq:us
orcs.us,NaT,36.03,stooq:us
orcu.us,NaT,8.73,stooq:us
orgn.us,NaT,2.7,stooq:us
orgnw.us,NaT,0.0031,stooq:us
orgo.us,NaT,2.3,stooq:us
oric.us,NaT,12.0,stooq:us
orio.us,NaT,0.94,stooq:us
oriq.us,NaT,10.2,stooq:us
oriqu.us,NaT,10.2,stooq:us
oriqw.us,NaT,0.16,stooq:us
oris.us,NaT,0.7696,stooq:us
orka.us,NaT,44.53,stooq:us
orkt.us,NaT,1.01,stooq:us
orlg.us,NaT,13.51,stooq:us
orly.us,NaT,89.9,stooq:us
ormp.us,NaT,3.33,stooq:us
orrf.us,NaT,35.4,stooq:us
os.us,NaT,23.99,stooq:us
osbc.us,NaT,19.71,stooq:us
oscg.us,NaT,4.85,stooq:us
oscx.us,NaT,18.9,stooq:us
osis.us,NaT,264.47,stooq:us
ospn.us,NaT,10.2,stooq:us
osrh.us,NaT,0.465,stooq:us
osrhw.us,NaT,0.0524,stooq:us
oss.us,NaT,7.77,stooq:us
osur.us,NaT,2.99,stooq:us
osw.us,NaT,22.44,stooq:us
otex.us,NaT,21.65,stooq:us
otga.us,NaT,10.05,stooq:us
otgau.us,NaT,10.18,stooq:us
otgaw.us,NaT,0.2502,stooq:us
